,latitude,longitude
33303000,44.8989546,-93.3762401
33303001,44.8999596,-93.3762124
33303009,45.0005754,-93.3399468
33303161,44.9706323,-93.4513521
33303165,44.821285,-93.345856
33303179,44.949147,-93.4892651
33303187,44.8817534,-93.4153339
33303195,44.882369,-93.415129
33303199,44.967648,-93.451363
33303207,44.9688586,-93.4513402
33303244,44.8845202,-93.188674
33303253,44.932295,-93.3153134
33303254,44.896045,-93.292128
33303266,44.9341039,-93.3141528
33303267,44.9322961,-93.314152
33303268,44.8960531,-93.2934347
33303269,44.8943426,-93.2934402
33303285,44.9304839,-93.3129976
33303286,44.930483,-93.3141536
33303296,44.853867,-93.304955
33303303,44.894364,-93.2959807
33303304,44.894346,-93.297423
33303306,44.930482,-93.315319
33303315,44.9322995,-93.3129798
33303356,44.9034963,-93.3290332
33303360,44.903488,-93.328033
33303369,45.0000103,-93.3387413
33303389,44.9997464,-93.3393038
33303393,44.8873943,-93.1905382
33303405,44.8860816,-93.1913393
33303415,44.832047,-93.403412
33303423,44.9552213,-93.4043821
33303424,44.8329733,-93.4032601
33303436,44.937892,-93.4311374
33303447,44.936647,-93.429666
33303454,44.8522349,-93.2304397
33303455,44.8529402,-93.2301674
33303473,44.821953,-93.34726
33303488,44.990093,-93.430122
33303491,44.948326,-93.38356
33303492,44.892517,-93.265335
33303529,44.948326,-93.385872
33303544,44.8840137,-93.4203986
33303569,44.956261,-93.405724
33303575,44.829079,-93.406288
33303578,44.8291998,-93.4073383
33303579,44.974663,-93.446281
33303588,44.824822,-93.345778
33303590,44.8435626,-93.423595
33303593,44.9737233,-93.4463602
33303643,44.82571,-93.344772
33303653,44.8841481,-93.4185372
33303686,44.819134,-93.348228
33303687,44.8412209,-93.4289864
33303689,44.8412288,-93.4298233
33303693,44.818401,-93.348221
33303698,44.8303175,-93.4070212
33303701,44.8412055,-93.4255557
33303715,44.8246617,-93.3458869
33303718,44.8010946,-93.3276194
33303719,44.801083,-93.327026
33303727,44.9864459,-93.3836348
33303737,44.9483659,-93.2178466
33303741,44.930527,-93.253677
33303742,44.9305357,-93.254936
33303746,44.9323272,-93.229576
33303747,44.9468273,-93.2191073
33303748,44.9483671,-93.2191136
33303751,44.950165,-93.217834
33303752,44.930523,-93.252396
33303767,44.932318,-93.252396
33303770,44.93413,-93.252396
33303804,44.986851,-93.385356
33303807,44.9341408,-93.2266409
33303809,44.9323406,-93.2253305
33303813,44.9867926,-93.3865676
33303826,45.003696,-93.38343
33303832,44.9790362,-93.2377652
33303984,44.9468254,-93.2178269
33303986,44.928726,-93.252388
33303988,45.0009,-93.385323
33303994,45.000053,-93.385269
33304000,44.928729,-93.253665
33304001,44.9721885,-93.2472362
33304005,44.9305138,-93.2283228
33304007,44.950164,-93.216556
33304037,45.001862,-93.383461
33304038,44.9269411,-93.2536598
33304044,44.9483673,-93.2165713
33304049,44.9287187,-93.254936
33304094,44.8529778,-93.4712049
33304144,44.8528277,-93.4703075
33304163,44.8520158,-93.4704752
33304192,44.9047112,-93.4227055
33304223,44.9853498,-93.3848484
33304231,44.9341343,-93.228764
33304257,44.9677557,-93.2472793
33304278,44.9666252,-93.2472696
33304359,44.901031,-93.423157
33304362,44.850073,-93.302945
33304363,44.851425,-93.302933
33304542,44.8534202,-93.3024097
33304566,45.000877,-93.383469
33304717,44.864964,-93.493797
33304728,45.000854,-93.381577
33304820,44.992397,-93.434601
33304827,44.8888739,-93.2985053
33304829,44.8534145,-93.303688
33304870,44.930484,-93.314606
33307167,44.998383,-93.434952
33307173,44.928683,-93.314621
33307175,44.852875,-93.302353
33307176,44.852882,-93.304207
33307182,44.991249,-93.43531
33307396,44.932312,-93.237194
33307399,44.9323183,-93.2384558
33307401,44.892822,-93.370941
33307412,44.892966,-93.368809
33307413,44.9341244,-93.2359344
33307420,44.934113,-93.23719
33307421,44.8618639,-93.3338261
33307424,44.9305214,-93.2372106
33307425,44.977261,-93.270058
33307433,44.803138,-93.376291
33307438,44.9782142,-93.2692858
33307464,44.802624,-93.377899
33307465,44.9323151,-93.2359297
33307470,44.822483,-93.335129
33307482,44.9591445,-93.2472934
33307487,44.82156,-93.337242
33307492,44.9753571,-93.2716944
33307493,44.9763273,-93.2708693
33307494,44.82048,-93.335655
33307499,44.893875,-93.367638
33307500,44.9743927,-93.2724786
33307501,44.9733984,-93.2733107
33307506,44.820156,-93.336929
33307507,44.9757579,-93.2695366
33307508,44.9305203,-93.2359399
33307509,44.895702,-93.367905
33307513,44.9564771,-93.2473598
33307514,44.824821,-93.333374
33307515,44.9555394,-93.2473675
33307526,44.9323154,-93.2346636
33307757,44.89703,-93.363747
33307759,44.897027,-93.364736
33307767,44.893505,-93.369171
33307802,44.920652,-93.3795348
33307807,44.9000939,-93.3483744
33307808,44.9000917,-93.3495396
33307818,44.9810497,-93.2371815
33307834,44.9800752,-93.2379475
33307879,44.9804918,-93.2357861
33307881,44.9000911,-93.3470195
33307885,44.9253024,-93.3782102
33307912,44.925312,-93.379433
33307918,44.9243067,-93.382027
33307919,44.9242943,-93.3807371
33307925,44.9759064,-93.2379467
33307926,44.9841238,-93.2383849
33307929,44.9850924,-93.2376034
33307930,44.999122,-93.385221
33307958,44.924283,-93.379455
33307961,44.984544,-93.2361919
33307963,44.8605456,-93.3289348
33307970,44.9468274,-93.2165475
33307973,44.922451,-93.380737
33307984,44.998268,-93.385048
33307996,44.9450441,-93.2216812
33308008,44.9468317,-93.222962
33308016,44.9468327,-93.2216758
33308040,44.9825812,-93.2377606
33308044,44.9820277,-93.2364059
33308049,44.922448,-93.379493
33308073,44.8102429,-93.3056283
33308086,44.983992,-93.2348148
33308096,44.9835621,-93.2369767
33308097,44.9016493,-93.3494941
33308098,44.9016472,-93.3483635
33308102,44.92428,-93.378207
33308113,44.844892,-93.431805
33308125,44.844521,-93.431709
33308136,44.9016154,-93.318826
33308147,44.900288,-93.320152
33308153,44.826431,-93.360748
33308154,44.826408,-93.359291
33308159,44.7998365,-93.3839793
33308164,44.900179,-93.321412
33308204,44.846386,-93.43364
33308206,44.9758469,-93.2810239
33308223,44.842407,-93.434319
33308235,44.825218,-93.360458
33308277,44.8245997,-93.3616863
33308281,44.8271297,-93.3583929
33308283,44.829567,-93.358398
33308285,44.901638,-93.321373
33308287,44.901628,-93.320092
33308296,44.829559,-93.356705
33308297,44.841084,-93.435661
33308300,44.898014,-93.321381
33308303,44.841114,-93.435646
33308313,44.841983,-93.435456
33308314,44.9627097,-93.2914805
33308315,44.896214,-93.321377
33308318,44.894418,-93.322639
33308356,44.8852227,-93.283071
33308375,44.9654274,-93.2892802
33308380,44.9654288,-93.2905342
33308389,44.8521957,-93.3701399
33308447,44.964409,-93.2901354
33308459,44.898022,-93.322655
33308461,44.896221,-93.322647
33308463,44.880241,-93.457458
33308481,44.9871322,-93.2645766
33308486,44.962708,-93.291817
33308549,44.9806377,-93.2653823
33308556,44.981592,-93.2646053
33308560,44.877174,-93.45752
33308606,44.881924,-93.458015
33308618,44.881143,-93.4576042
33308641,44.964418,-93.291805
33308643,44.9644397,-93.2930743
33308672,44.8494358,-93.4842398
33308678,44.8498993,-93.4831018
33308686,44.996172,-93.263755
33308699,44.878265,-93.459038
33308747,44.8220922,-93.4037099
33308758,44.862213,-93.333862
33308777,44.8200816,-93.404564
33308778,44.8631847,-93.3358958
33308783,44.8219062,-93.4046385
33308808,44.821526,-93.406105
33308815,44.822247,-93.404884
33308819,44.934502,-93.458595
33308820,44.934494,-93.458908
33308825,44.8335949,-93.3345949
33308826,44.8303755,-93.3370451
33308856,44.9537596,-93.2461091
33308858,44.949423,-93.354416
33308863,44.843903,-93.325684
33308865,44.823547,-93.332909
33308872,44.9519677,-93.2473926
33308873,44.937931,-93.458893
33308874,44.938427,-93.457657
33308882,44.9537507,-93.2486584
33308885,44.9390789,-93.459964
33308886,44.9841471,-93.2286019
33308887,44.821472,-93.333443
33308966,44.822655,-93.333961
33308968,44.9555467,-93.2460907
33308992,44.85828,-93.381279
33308998,44.9737957,-93.2711492
33309003,44.928704,-93.238468
33309004,44.9537563,-93.2473873
33309005,44.9405963,-93.4553052
33309007,44.856785,-93.382347
33309020,44.9305236,-93.2397311
33309023,44.9555429,-93.2486296
33309029,44.9305225,-93.2384738
33309035,44.82444,-93.331543
33309097,44.8329264,-93.4237106
33309107,44.831669,-93.4244523
33309136,44.869122,-93.3086513
33309169,44.86731,-93.308647
33309190,44.867308,-93.3074003
33309192,44.945332,-93.405632
33309195,44.869118,-93.307373
33309202,44.971313,-93.427803
33309214,44.971559,-93.4305843
33309345,44.869122,-93.309898
33309347,44.868351,-93.309898
33309408,44.927834,-93.207649
33309413,44.9976603,-93.2699919
33309416,44.9971531,-93.2714659
33309417,44.87092,-93.304833
33309447,44.869122,-93.31118
33309448,44.868355,-93.311188
33309458,44.939999,-93.490934
33309475,44.930225,-93.357844
33309479,44.9299021,-93.2064966
33309486,44.9304603,-93.2047122
33309490,44.940235,-93.492157
33309492,44.870923,-93.306092
33309499,44.870022,-93.306099
33309503,44.9291717,-93.2064912
33309510,44.9915161,-93.3108052
33309530,44.9519894,-93.3185991
33309534,44.991524,-93.312065
33309535,44.933423,-93.357722
33309544,44.990643,-93.313354
33309554,44.991528,-93.313354
33309567,44.939575,-93.493881
33309573,44.939194,-93.492809
33309578,44.990631,-93.312073
33309580,44.9324623,-93.3577526
33309591,44.99139,-93.441978
33309592,44.99138,-93.442686
33309593,44.990456,-93.362671
33309597,44.9899082,-93.364555
33309614,44.826248,-93.357201
33309617,44.826435,-93.35746
33309619,44.8852441,-93.2946561
33309621,44.979267,-93.25914
33309626,44.9334849,-93.3622761
33309634,44.9271509,-93.3603412
33309635,44.987926,-93.314636
33309637,44.928101,-93.360298
33309664,44.81694,-93.358109
33309666,44.822617,-93.360527
33309668,44.847286,-93.427383
33309675,44.8816583,-93.4103595
33309691,44.9447593,-93.2360456
33309694,44.825474,-93.357559
33309695,44.8034548,-93.3864035
33309698,44.8034576,-93.3859127
33309699,44.824566,-93.358414
33309702,44.825497,-93.358414
33309713,44.848106,-93.427345
33309717,44.821165,-93.361457
33309722,44.94135,-93.2372261
33309723,44.9413481,-93.2359485
33309727,44.939542,-93.2359361
33309743,44.9395512,-93.2486557
33309746,44.9395496,-93.2473776
33309749,44.8850978,-93.3840448
33309775,44.878208,-93.385078
33309779,44.921711,-93.447777
33309781,44.922512,-93.447716
33309782,44.877983,-93.385468
33309817,44.8686804,-93.1996477
33309820,44.9532197,-93.3568882
33309840,44.8511024,-93.3876716
33309848,44.9681893,-93.242484
33309856,44.921422,-93.281845
33309864,44.921688,-93.4090136
33309865,44.923241,-93.279228
33309866,44.853183,-93.374666
33309872,44.921431,-93.280536
33309876,44.9359281,-93.2460641
33309878,44.9243952,-93.4087974
33309882,44.821545,-93.384842
33309889,44.8221037,-93.3859823
33309890,44.923229,-93.280533
33309902,44.9377335,-93.2460711
33309929,44.9359298,-93.2473498
33309938,44.923222,-93.281837
33309939,44.8544544,-93.3741402
33309944,44.967751,-93.242485
33309945,44.9677462,-93.2440811
33309946,44.9395382,-93.2460878
33309948,44.925053,-93.280529
33309949,44.925062,-93.279228
33309955,44.9377334,-93.2473557
33309958,44.820713,-93.387482
33309959,44.821388,-93.387497
33309962,44.885343,-93.3795628
33309965,44.966616,-93.2440842
33309967,44.937742,-93.248627
33309968,44.923214,-93.283134
33309969,44.92141,-93.283134
33309976,44.969299,-93.318527
33309989,44.956841,-93.3837027
33309990,44.9572691,-93.38119
33310000,44.960892,-93.376709
33310001,44.9699649,-93.3185483
33310054,44.9195985,-93.2844557
33310062,44.9620725,-93.3778264
33310063,44.962106,-93.376732
33310072,44.9666947,-93.2425002
33310080,44.853046,-93.375244
33310082,45.0038823,-93.4716579
33310085,44.921402,-93.284431
33310097,44.9195892,-93.2857505
33310103,44.921396,-93.285721
33310108,44.9627,-93.280823
33310109,44.963915,-93.28083
33310112,44.963957,-93.374925
33310119,44.854137,-93.376305
33310122,44.8649214,-93.4853841
33310123,44.8634947,-93.4852637
33310131,44.895409,-93.470672
33310142,44.92387,-93.487114
33310153,44.925915,-93.486099
33310246,44.9277862,-93.4005401
33310250,44.9171013,-93.4142868
33310256,44.957443,-93.380028
33310257,45.00248,-93.476669
33310261,45.0034804,-93.477561
33310271,44.819382,-93.413315
33310274,44.9431747,-93.2257
33310291,44.818027,-93.412926
33310310,44.94684,-93.224327
33310314,44.9450363,-93.2229537
33310318,44.8172,-93.4132
33310319,44.9500715,-93.2512164
33310320,44.8158,-93.419029
33310322,44.9483633,-93.251213
33310324,44.816174,-93.419144
33310327,44.9685264,-93.4329224
33310342,44.8663096,-93.4671559
33310351,44.8639586,-93.4684221
33310363,44.816189,-93.411301
33310366,44.8646323,-93.477661
33310371,44.962921,-93.433311
33310388,44.9449837,-93.2270674
33310391,44.9449915,-93.2256969
33310395,44.925785,-93.470154
33310406,44.927216,-93.471092
33310407,44.944752,-93.253777
33310418,44.991978,-93.486626
33310426,44.941374,-93.2256689
33310427,44.94656,-93.252498
33310442,44.8552282,-93.3100959
33310443,44.944752,-93.255028
33310448,44.991081,-93.48658
33310462,44.942921,-93.253746
33310463,44.855236,-93.311562
33310468,44.990902,-93.4879
33310473,44.9431837,-93.2242992
33310474,44.9256097,-93.4345845
33310476,44.81488,-93.419151
33310477,44.9449848,-93.2243123
33310495,44.946561,-93.251228
33310509,44.9432061,-93.2229456
33310525,44.9431703,-93.227051
33310527,44.946558,-93.255049
33310528,44.946559,-93.253785
33310536,44.985928,-93.445435
33310553,44.996513,-93.344955
33310566,44.8784594,-93.353035
33310571,45.0040466,-93.4033531
33310581,44.8784514,-93.351768
33310592,44.89283,-93.352837
33310595,44.893318,-93.352135
33310602,44.9225073,-93.469
33310603,44.944756,-93.252495
33310623,44.990339,-93.444831
33310648,44.9243685,-93.4696598
33310649,44.928688,-93.433525
33310655,44.895233,-93.350479
33310660,44.89523,-93.3515772
33310704,44.891167,-93.352821
33310771,44.916065,-93.490578
33310775,44.851624,-93.228729
33310777,44.915284,-93.492276
33310788,44.852482,-93.228699
33310796,44.956997,-93.353348
33310842,44.8008054,-93.3869495
33310849,44.830563,-93.388008
33310896,44.9857445,-93.474784
33310897,44.9871557,-93.4748447
33311025,44.8127073,-93.4006223
33311028,44.81263,-93.401833
33311038,44.9025183,-93.4781354
33311044,44.902985,-93.479942
33311063,44.971985,-93.380173
33311065,44.9746622,-93.379581
33311079,44.966713,-93.4692
33311080,44.966728,-93.4692
33311088,44.987183,-93.239594
33311096,44.9992796,-93.401247
33311113,44.987743,-93.24099
33311114,44.9867552,-93.2417689
33311123,44.923206,-93.472855
33311125,44.923214,-93.474678
33311127,44.903516,-93.4813427
33311144,45.0014898,-93.2864817
33311145,44.9038679,-93.267357
33311150,45.0014935,-93.287994
33311152,44.931252,-93.447174
33311158,44.9052216,-93.267255
33311171,44.932655,-93.447083
33311172,44.905231,-93.265198
33311191,44.799927,-93.354134
33311196,44.79945,-93.354088
33311197,44.907043,-93.267023
33311203,44.907047,-93.265198
33311204,44.90887,-93.262642
33311207,44.9881564,-93.2388844
33311208,44.907055,-93.261368
33311210,44.9348723,-93.44529
33311216,45.000237,-93.289515
33311217,45.0014907,-93.2895355
33311221,44.903389,-93.267151
33311226,44.928684,-93.277924
33311228,44.930547,-93.265015
33311254,44.9304938,-93.2779156
33311255,44.9301137,-93.4511371
33311340,45.001494,-93.284935
33311435,44.932568,-93.4460511
33311460,44.9263109,-93.4852892
33311461,45.0002465,-93.286483
33311463,44.927274,-93.485229
33311465,44.9447383,-93.2881524
33311470,44.9296536,-93.2206454
33311472,44.9305592,-93.2213102
33311478,45.000244,-93.28799
33311491,45.003922,-93.46154
33311536,44.873325,-93.290115
33311562,44.871994,-93.290306
33311568,44.928688,-93.232124
33311612,44.9466127,-93.2881316
33311613,44.999142,-93.289513
33311615,44.928749,-93.265011
33311620,44.9466095,-93.2893989
33311622,44.944738,-93.289429
33311626,44.939075,-93.445801
33311629,44.930517,-93.2321233
33311633,44.923335,-93.4868127
33311636,44.9720473,-93.2880316
33311642,44.895985,-93.473508
33311646,44.894066,-93.472008
33311650,44.8929847,-93.4690941
33311662,44.89249,-93.329002
33311663,44.89085,-93.328995
33311664,44.896297,-93.469345
33311667,44.895432,-93.469269
33311679,44.9721181,-93.2869566
33311680,44.9695521,-93.2873393
33311684,44.894444,-93.327723
33311693,44.847939,-93.270813
33311698,44.894438,-93.326449
33311699,44.9689107,-93.2880649
33311701,44.8461427,-93.4569709
33311708,44.844326,-93.270821
33311710,44.892876,-93.327721
33311715,44.847939,-93.26828
33311719,44.9689114,-93.2875459
33311720,44.894431,-93.325172
33311721,44.844326,-93.269531
33311722,44.891888,-93.327713
33311723,44.8458023,-93.4572859
33311726,44.847939,-93.269531
33311727,44.9570154,-93.3464848
33311735,44.939121,-93.435219
33311736,44.941093,-93.433395
33311742,44.8454512,-93.4561282
33311743,44.893097,-93.326447
33311746,44.893265,-93.325172
33311747,44.798584,-93.376793
33311748,44.800036,-93.377224
33311749,44.8453237,-93.4543917
33311759,44.845428,-93.45607
33311760,44.84433,-93.27462
33311767,44.894424,-93.323911
33311772,44.9073415,-93.283234
33311773,45.00238,-93.453583
33311778,44.907929,-93.2831918
33312703,44.954254,-93.433685
33312704,44.954811,-93.433685
33312705,44.842529,-93.273354
33312717,44.842527,-93.274627
33312726,44.999204,-93.45351
33312733,44.999229,-93.451309
33312736,44.8446482,-93.4562134
33312741,44.9967162,-93.4614561
33312742,44.811649,-93.372688
33312750,44.9874471,-93.2766274
33312789,44.9395453,-93.277924
33312790,44.91544,-93.370811
33312792,44.9395484,-93.2766257
33312793,44.917248,-93.369713
33312795,44.9952622,-93.2177353
33312797,44.9341214,-93.2779155
33312798,44.935902,-93.277916
33312800,44.915184,-93.36998
33312801,44.988041,-93.2798
33312802,44.9967598,-93.4512463
33312803,44.9968066,-93.4538803
33312804,44.917164,-93.370979
33312823,44.935913,-93.276627
33312825,44.914772,-93.372574
33312826,44.937737,-93.276627
33312851,44.986103,-93.27475
33312856,44.93774,-93.2753189
33312859,44.9790114,-93.2771812
33312863,44.9627724,-93.2282557
33312866,44.9395559,-93.2753373
33312869,44.962774,-93.2298327
33312871,44.913429,-93.369698
33312884,44.846504,-93.34005
33312904,44.9177037,-93.3693464
33312935,44.84552,-93.34024
33312940,44.962772,-93.2281693
33312943,44.9627808,-93.2268789
33312954,44.937744,-93.274033
